Name,Last Name,First Name,Byrd,SI - Climate,Flagged - Climate + Energy,Operating Unit,Title,Flagged - Other,Award ID,Award Title,Awd PI,Co-I,Department Prop,Awd Dept,Award Alloc,College,Sponsor Name Prop,Fed/Non,Awd Spnsr,Awd Spnsr Level,Awd Spnsr Type,Prime Spnsr,Prime Spnsr Level,Prime Spnsr Type,Total Amt,Start Date,End Date,Discovery Theme,Award FY,Award Type,Reference,Ref Awd Num,CFDA
"Stagge, Jim ",Stagge,Jim ,Yes,,No,,,,GRT00059100,"P2C2: Leveraging Bayesian approaches to link reconstructed, observed, and projected meteorological drought while accounting for inherent data biases","Stagge,James H",,"Civil, Envir & Geod Eng",Byrd Polar & Climate Rsch Cntr,100.00,Office of Academic Affairs,NSF Div Atmospheric Sciences,Fed,NSF Div Atmospheric Sciences,FED,NSF,,,,"499,155.00",07/01/2020,06/30/2023,Disc Theme- None Selected,2020,GR,2002539,2002539,47.050
"Stockar, Stephanie",Stockar,Stephanie,,Yes,Flag,,,,GRT00057660,"Maximizing vehicle fuel economy through real-time, collaborative, and predictive co-optimization of routing, speed and powertrain control","Stockar,Stephanie",,Cntr for Automotive Research,Mechanical & Aerospace Engr,1.00,College of Engineering,Pennsylvania State Univ,Non,Pennsylvania State Univ,OTHR,COLL,US Department of Energy,FED,DOE,"228,000.00",05/16/2019,12/31/2020,Disc Theme- None Selected,2020,CP,S000280-EARPA,S000280-EARPA,81.135
"Stockar, Stephanie",Stockar,Stephanie,,Yes,Flag,,,,GRT00057663,Real time optimization of autonomously reconfigurable manufacturing systems,"Stockar,Stephanie",,Cntr for Automotive Research,Cntr for Automotive Research,1.00,College of Engineering,Ford Motor Company,Non,Ford Motor Company,IND,INOT,,,,"163,943.00",02/25/2020,02/24/2022,Disc Theme- Energy Environ,2020,CON,Stockar 2020 Ford Alliance,Stockar 2020 Ford Alliance,
"Stockar, Stephanie",Stockar,Stephanie,,Yes,Flag,,,,GRT00057666,Ford Alliance 2020: Development of home energy management system algorithm,"Stockar,Stephanie",,Cntr for Automotive Research,Cntr for Automotive Research,1.00,College of Engineering,Ford Motor Company,Non,Ford Motor Company,IND,INOT,,,,"195,759.00",01/01/2020,12/31/2021,Disc Theme- Energy Environ,2020,GR,Ford Alliance 2020 - Stockar,Ford Alliance 2020 - Stockar,
"Sullivan, Matthew",Sullivan,Matthew,Yes,Yes,No,Microbiology,Professor,,GRT00040093,Microbial food web and carbon cycling in anoxic marine zones,"Sullivan,Matthew",,"Civil, Envir & Geod Eng",Microbiology Admin,20.00,Arts and Sciences,Agouron Institute,Non,Agouron Institute,OTHR,PRVT,,,,"99,623.00",07/01/2015,06/30/2017,Disc Theme- Energy Environ,2016,GR,AI-MO10.16.1OSU,AI-MO10.16.1OSU,
"Sullivan, Matthew",Sullivan,Matthew,Yes,Yes,No,Microbiology,Professor,,GRT00040152,Ecological impacts and drivers of double-stranded DNA viral communities in the global oceans,"Sullivan,Matthew",,"Civil, Envir & Geod Eng",Microbiology Admin,20.00,Arts and Sciences,NSF Div Ocean Sciences,Fed,NSF Div Ocean Sciences,FED,NSF,,,,"851,485.00",09/01/2015,08/31/2018,Disc Theme- Energy Environ,2016,GR,OCE-1536989,1536989,47.050
"Sullivan, Matthew",Sullivan,Matthew,Yes,Yes,No,Microbiology,Professor,,GRT00041031,Marine microbial initiative investigator award,"Sullivan,Matthew",,"Civil, Envir & Geod Eng",Microbiology Admin,20.00,Arts and Sciences,Moore (Gordon and Betty) Foundation,Non,Moore (Gordon and Betty) Foundation,OTHR,PRVT,,,,"846,042.00",12/03/2015,05/30/2018,Disc Theme- Energy Environ,2016,GR,3790.01,3790.01,
"Sullivan, Matthew",Sullivan,Matthew,Yes,Yes,No,Microbiology,Professor,,GRT00041634,Quantifying nutrient-virus-phytoplankton,"Sullivan,Matthew",,"Civil, Envir & Geod Eng",Microbiology Admin,20.00,Arts and Sciences,Univ of Chicago,Non,Univ of Chicago,OTHR,COLL,Moore (Gordon and Betty) Foundation,OTHR,PRVT,"312,266.00",09/01/2015,08/31/2016,Disc Theme- Energy Environ,2016,GR,FP052701,FP052701,
"Sullivan, Matthew",Sullivan,Matthew,Yes,Yes,No,Microbiology,Professor,,GRT00044368,Elucidating phage resistance and the phage-host arms race in a pathogen,"Sullivan,Matthew",,"Civil, Envir & Geod Eng",Microbiology Admin,20.00,Arts and Sciences,EpiBiome,Non,EpiBiome,IND,INOT,,,,"50,000.00",06/01/2016,12/01/2017,Disc Theme- Health Wellness,2017,CON,Phage cocktail study,Phage cocktail study,
"Sullivan, Matthew",Sullivan,Matthew,Yes,Yes,No,Microbiology,Professor,,GRT00045595,A deeper understanding of gene flow during times of extreme environmental stress in cold brines,"Sullivan,Matthew",,"Civil, Envir & Geod Eng",Microbiology Admin,20.00,Arts and Sciences,Univ of Washington,Non,Univ of Washington,OTHR,COLL,Moore (Gordon and Betty) Foundation,OTHR,PRVT,"507,029.00",11/17/2016,11/16/2019,Disc Theme- Energy Environ,2017,GR,UWSC9521,UWSC9521,
"Sullivan, Matthew",Sullivan,Matthew,Yes,Yes,No,Microbiology,Professor,,GRT00049222,Next generation informatics to elucidate viral ecology and ecosystem impacts in nature,"Sullivan,Matthew",,"Civil, Envir & Geod Eng",Microbiology Admin,20.00,Arts and Sciences,NSF Biological Infrastructure,Fed,NSF Biological Infrastructure,FED,NSF,,,,"830,642.00",08/15/2018,07/31/2021,Disc Theme- Energy Environ; Disc Theme-Transl Data Analyt,2019,GR,1759874,1759874,47.074
"Sullivan, Matthew",Sullivan,Matthew,Yes,Yes,No,Microbiology,Professor,,GRT00049555,SIP-Viromics: Quantifying virus-host and carbon cycling dynamics in soil with isotope-targeted metagenomics,"Sullivan,Matthew",,"Civil, Envir & Geod Eng",Microbiology Admin,20.00,Arts and Sciences,Lawrence Livermore National Laboratory,Fed,Lawrence Livermore National Laboratory,FED,DOE,US Department of Energy,FED,DOE,"225,817.72",06/19/2018,09/30/2020,Disc Theme- Energy Environ; Disc Theme-Transl Data Analyt,2018,CON,B628760,B628760,"NA, contracts"
"Sullivan, Matthew",Sullivan,Matthew,Yes,Yes,No,Microbiology,Professor,,GRT00049559,Microbes persist: Systems biology of the soil microbiome,"Sullivan,Matthew",,"Civil, Envir & Geod Eng",Microbiology Admin,20.00,Arts and Sciences,Lawrence Livermore National Laboratory,Fed,Lawrence Livermore National Laboratory,FED,DOE,US Department of Energy,FED,DOE,"342,890.00",06/20/2018,04/30/2021,Disc Theme- Energy Environ; Disc Theme-Transl Data Analyt,2018,CON,B628514,B628514,"NA, contract"
"Sullivan, Matthew",Sullivan,Matthew,Yes,Yes,No,Microbiology,Professor,,GRT00051643,Ecology and biogeochemical impacts of DNA and RNA viruses throughout the global oceans,"Sullivan,Matthew",,"Civil, Envir & Geod Eng",Microbiology Admin,20.00,Arts and Sciences,NSF Div Ocean Sciences,Fed,NSF Div Ocean Sciences,FED,NSF,,,,"1,052,917.00",08/15/2018,07/31/2021,Disc Theme- Energy Environ,2019,GR,1829831,1829831,47.050
"Sullivan, Matthew",Sullivan,Matthew,Yes,Yes,No,Microbiology,Professor,,GRT00052130,Collaborative research: Inferring cellular lysis and regeneration of organic matter by marine viruses,"Sullivan,Matthew",,"Civil, Envir & Geod Eng",Microbiology Admin,20.00,Arts and Sciences,NSF Div Ocean Sciences,Fed,NSF Div Ocean Sciences,FED,NSF,,,,"561,466.00",10/01/2018,09/30/2021,Disc Theme- Energy Environ; Disc Theme-Transl Data Analyt,2019,GR,1829640,1829640,47.050
"Sullivan, Matthew",Sullivan,Matthew,Yes,Yes,No,Microbiology,Professor,,GRT00056326,Viruses in soils: Key modulators of microbiomes and nutrient cycling?,"Sullivan,Matthew","Kim, Sanggu",Veterinary Biosciences,Microbiology Admin,15.00,Arts and Sciences,US Department of Energy,Fed,US Department of Energy,FED,DOE,,,,"872,937.00",09/15/2019,09/14/2022,Disc Theme- Energy Environ; Disc Theme-Transl Data Analyt,2020,GR,DE-SC0020173,DE-SC0020173,81.049
"Sullivan, Matthew",Sullivan,Matthew,Yes,Yes,No,Microbiology,Professor,,GRT00057341,Virus functionality in knowledgebase (Kbase),"Sullivan,Matthew",,"Civil, Envir & Geod Eng",Microbiology Admin,20.00,Arts and Sciences,Lawrence Berkeley National Laboratory,Fed,Lawrence Berkeley National Laboratory,FED,DOE,US Department of Energy,FED,DOE,"106,202.00",10/15/2019,09/30/2020,Disc Theme- Energy Environ; Disc Theme- Health Wellness; Disc Theme-Transl Data Analyt,2020,CON,7505010,7505010,81.000
"Sullivan, Mazeika",Sullivan,Mazeika,,,No,,,,GRT00033906,Fire and food webs in Yosemite National Park: Implication of fire regimes on linked stream-riparian ecosystems,"Sullivan,Mazeika",,Sch of Environ & Natural Res,Sch of Environ & Natural Res,100.00,"College of Food, Ag & Environ",Bureau of Land Management,Fed,Bureau of Land Management,FED,DOIN,,,,"17,124.00",07/29/2014,06/30/2015,Disc Theme- Energy Environ,2015,CP,L14AC00153,L14AC00153,15.232
"Sullivan, Mazeika",Sullivan,Mazeika,,,No,,,,GRT00036054,Conservation of aerial insectivorous birds in Ohio's changing landscapes,"Sullivan,Mazeika",,Sch of Environ & Natural Res,Sch of Environ & Natural Res,100.00,"College of Food, Ag & Environ",Columbus Zoo,Non,Columbus Zoo,OTHR,GOVT,,,,"1,000.00",06/18/2014,05/14/2015,Disc Theme- Energy Environ,2015,GR,Letter dated 6/18/14,Letter dated 6/18/14,
"Sullivan, Mazeika",Sullivan,Mazeika,,,No,,,,GRT00039753,OCMP: Sources and fates of nutrients in non-agricultural Ohio surface waters,"Sullivan,Mazeika","Pintor, Lauren Melissa; Zhao, Kaiguang",OARDC-Environ & Natural Res,Sch of Environ & Natural Res,40.00,"College of Food, Ag & Environ",Ohio Corn Marketing Program,Non,Ohio Corn Marketing Program,OTHR,PRVT,,,,"107,773.00",10/01/2015,09/30/2016,Disc Theme- Energy Environ; Disc Theme- Food Prodn Sec,2016,GR,Letter dated 7-22-15,Letter dated 7-22-15,
"Sullivan, Mazeika",Sullivan,Mazeika,,,No,,,,GRT00040601,Conservation and restoration of Ohio's wetland fisheries,"Sullivan,Mazeika",,Sch of Environ & Natural Res,Sch of Environ & Natural Res,100.00,"College of Food, Ag & Environ",US Fish and Wildlife Service,Fed,US Fish and Wildlife Service,FED,DOIN,,,,"34,997.00",08/15/2015,08/14/2017,Disc Theme- Energy Environ,2016,GR,F15AP00910,F15AP00910,15.608
"Sullivan, Mazeika",Sullivan,Mazeika,,,No,,,,GRT00041131,OSGMP: Sources and fates of nutrients in non-agricultural Ohio surface waters,"Sullivan,Mazeika","Pintor, Lauren Melissa; Zhao, Kaiguang",OARDC-Environ & Natural Res,Sch of Environ & Natural Res,40.00,"College of Food, Ag & Environ",Ohio Small Grains Marketing Program,Non,Ohio Small Grains Marketing Program,OTHR,PRVT,,,,"46,189.00",10/01/2015,09/30/2016,Disc Theme- Energy Environ; Disc Theme- Food Prodn Sec,2016,GR,Letter dated 7-22-15,Letter dated 7-22-15,
"Sullivan, Mazeika",Sullivan,Mazeika,,,No,,,,GRT00046492,Predicting and mitigating harmful algal blooms in the Ohio River watersheds,"Sullivan,Mazeika","Pintor, Lauren Melissa; Zhao, Kaiguang",OARDC-Environ & Natural Res,Sch of Environ & Natural Res,30.00,"College of Food, Ag & Environ",Environmental Protection Agency,Fed,Environmental Protection Agency,FED,EPA,,,,"681,343.00",01/01/2018,12/31/2020,Disc Theme- Energy Environ; Disc Theme- Health Wellness,2018,GR,83926901,83926901,66.509
"Sullivan, Mazeika",Sullivan,Mazeika,,,No,,,,GRT00048208,Sources and fates of nutrients in non-agricultural Ohio surface waters,"Sullivan,Mazeika","Pintor, Lauren Melissa; Zhao, Kaiguang",Sch of Environ & Natural Res,Sch of Environ & Natural Res,100.00,"College of Food, Ag & Environ",Ohio Corn & Wheat,Non,Ohio Corn & Wheat,OTHR,JSP,,,,"357,968.00",06/01/2017,12/31/2019,Disc Theme- Energy Environ; Disc Theme- Food Prodn Sec,2018,GR,"Letter dated March 20, 2017","Letter dated March 20, 2017",
"Sullivan, Mazeika",Sullivan,Mazeika,,,No,,,,GRT00052122,Ecological design rules for roadway lighting,"Sullivan,Mazeika","Gray, Suzanne Marie",Sch of Environ & Natural Res,Sch of Environ & Natural Res,100.00,"College of Food, Ag & Environ",OH Dept of Transportation,Non,OH Dept of Transportation,OHIO,OHIO,Federal Highway Administration,FED,DOT,"601,580.71",12/10/2018,04/10/2022,Disc Theme- Energy Environ,2019,GR,32376,32376,20.205
"Sullivan, Mazeika",Sullivan,Mazeika,,,No,,,,GRT00052233,Conservation & restoration of Ohio's wetland fishes,"Sullivan,Mazeika",,Sch of Environ & Natural Res,Sch of Environ & Natural Res,100.00,"College of Food, Ag & Environ",US Fish and Wildlife Service,Fed,US Fish and Wildlife Service,FED,DOIN,,,,"12,497.00",08/15/2018,08/14/2020,Disc Theme- Energy Environ,2019,CP,F18AC00859,F18AC00859,15.608
"Sun, Qinghua",Sun,Qinghua,,,No,Public Health,,,GRT00022353,Air pollution on adiposity and vascular dysfunction: White or brown matters?,"Sun,Qinghua","Rajagopalan, Sanjay",Cardiovascular Medicine,COPH -Environmental Health Sci,10.00,College of Public Health,Nat Inst of Environ Health Scis,Fed,Nat Inst of Environ Health Scis,FED,NIH,,,,"343,125.00",08/19/2011,03/31/2016,,2015,GR,5R01ES018900-05,R01ES018900,93.113
"Sundermeier, Alan",Sundermeier,Alan,,Yes,No,,,,GRT00051523,"Making sense of soil health reports: A partnership to develop recommendations for soil health testing, interpretation","Sundermeier,Alan P","Islam, Khandakar Rafiq; Shedekar, Vinayak Shamrao",OSUE-Piketon Rsch/Ext Ctr,OSUE Agr & Natural Resources,5.00,OSU Extension,Univ of Minnesota,Non,Univ of Minnesota,OTHR,COLL,National Institute of Food & Agriculture,FED,USDA,"29,980.00",03/01/2018,02/29/2020,Disc Theme- Energy Environ; Disc Theme- Food Prodn Sec,2018,GR,H005722949,H005722949,10.215
"Thompson, Lonnie",Thompson,Lonnie,Yes,Yes,Maybe,Earth Sciences,Professor,,GRT00033460,Collaborative research: Indian summer monsoon variability reconstructed from Tibetan lake sediments,"Thompson,Lonnie Gene",,Earth Sciences,Byrd Polar & Climate Rsch Cntr,100.00,Office of Academic Affairs,NSF Div Earth Sciences,Fed,NSF Div Earth Sciences,FED,NSF,,,,"36,100.00",07/15/2014,07/30/2017,,2015,GR,EAR-1404819,EAR-1404819,47.050
"Thompson, Lonnie",Thompson,Lonnie,Yes,Yes,Maybe,Earth Sciences,Professor,,GRT00037373,P2C2: Climate and environmental variability over the last glacial cycle from ice cores in the Western Kunlun Mountains (Tibetan Plateau),"Thompson,Lonnie Gene","Thompson, Ellen Mosley",Earth Sciences,Byrd Polar & Climate Rsch Cntr,50.00,Office of Academic Affairs,NSF Div Atmospheric Sciences,Fed,NSF Div Atmospheric Sciences,FED,NSF,,,,"1,374,171.00",07/01/2015,06/30/2018,Disc Theme- Energy Environ,2015,GR,AGS-1502919,1502919,47.050
"Thompson, Lonnie",Thompson,Lonnie,Yes,Yes,Maybe,Earth Sciences,Professor,,GRT00041315,RAPID: Characterizing the chemical and physical signature of the 2015-16 El Nino in the Quelccaya Ice Cap snow and ice to calibrate past ENSO reconstructions,"Thompson,Lonnie Gene","Beaudon, Emilie Germaine",Earth Sciences,Byrd Polar & Climate Rsch Cntr,25.00,Office of Academic Affairs,NSF Div Atmospheric Sciences,Fed,NSF Div Atmospheric Sciences,FED,NSF,,,,"96,299.00",12/01/2015,11/30/2016,Disc Theme- Energy Environ,2016,GR,AGS-1603377,1603377,47.050
"Thompson, Lonnie",Thompson,Lonnie,Yes,Yes,Maybe,Earth Sciences,Professor,,GRT00049718,"A 20,000 year ice core-derived record of paleoclimate and environmental variability in the tropical Andes: Nevado Huascaran, Cordillera Blanca, Peru","Thompson,Lonnie Gene","Gabrielli, Paolo ; Thompson, Ellen Mosley",Byrd Polar & Climate Rsch Cntr,Byrd Polar & Climate Rsch Cntr,10.00,Office of Academic Affairs,NSF Div Atmospheric Sciences,Fed,NSF Div Atmospheric Sciences,FED,NSF,,,,"1,424,990.00",07/15/2018,06/30/2021,Disc Theme- Energy Environ,2019,GR,1805819,1805819,47.050
"Toman, Eric",Toman,Eric,,Yes,No,,,,GRT00037619,Wildland fire managers' use of fire weather data in strategic and tactical decision-making across the United States: a combined fire modeling and social science-based analysis,"Toman,Eric Lee","Wilson, Robyn Suzanne",Sch of Environ & Natural Res,Sch of Environ & Natural Res,100.00,"College of Food, Ag & Environ",USDA Forest Service,Fed,USDA Forest Service,FED,USDA,Bureau of Land Management,FED,DOIN,"48,763.74",02/01/2016,09/30/2018,Disc Theme- Energy Environ; Disc Theme- Health Wellness,2016,CP,16-JV-11221637-045,16-JV-11221637-045,NA
"Toman, Eric",Toman,Eric,,Yes,No,,,,GRT00043528,North Central Regional Center for Rural Development,"Toman,Eric Lee",,Sch of Environ & Natural Res,Sch of Environ & Natural Res,100.00,"College of Food, Ag & Environ",Michigan State Univ,Non,Michigan State Univ,OTHR,COLL,National Institute of Food & Agriculture,FED,USDA,"20,309.00",09/01/2016,08/31/2017,Disc Theme- Energy Environ; Disc Theme- Food Prodn Sec,2017,GR,RC106420C,RC106420C,10.303
"Toman, Eric",Toman,Eric,,Yes,No,,,,GRT00048900,Lake states fire science consortium,"Toman,Eric Lee","Hix, David Matthew",Sch of Environ & Natural Res,Sch of Environ & Natural Res,100.00,"College of Food, Ag & Environ",Bureau of Land Management,Fed,Bureau of Land Management,FED,DOIN,,,,"449,484.00",09/09/2017,09/30/2020,Disc Theme- None Selected,2018,CP,L17AC00238,L17AC00238,15.232
"Toman, Eric",Toman,Eric,,Yes,No,,,,GRT00051948,Wildland fire managers' use of fire weather data in strategic and tactical decision-making across the United States: a combined fire modeling and social science-based analysis,"Toman,Eric Lee","Wilson, Robyn Suzanne",Sch of Environ & Natural Res,Sch of Environ & Natural Res,100.00,"College of Food, Ag & Environ",Oregon State Univ,Non,Oregon State Univ,OTHR,COLL,USDA Forest Service,FED,USDA,"52,000.00",05/01/2018,03/31/2020,Disc Theme- Energy Environ,2018,GR,DA941A-A,DA941A-A,10.699
"Weavers, Linda",Weavers,Linda,,,No,"Evolution, Ecology, and Organismal Biology",Professor,,GRT00038540,Reclaiming flue gas desulfurization wastewater,"Weavers,Linda K","Butalia, Tarunjit Singh; Cheng, Chin-Min","Civil, Envir & Geod Eng","Civil, Envir & Geod Eng",100.00,College of Engineering,Ohio University,Non,Ohio University,OTHR,COLL,OH Development Services Agency,OHIO,OHIO,"159,915.00",01/01/2016,12/31/2017,Disc Theme- Energy Environ,2016,GR,R-15-05,R-15-05,
"Weavers, Linda",Weavers,Linda,,,No,"Evolution, Ecology, and Organismal Biology",Professor,,GRT00039612,Fabricating and testing second generation self-cleaning membranes for defouling potential,"Weavers,Linda K","Mouser, Paula ; Verweij, Hendrik","Civil, Envir & Geod Eng","Civil, Envir & Geod Eng",50.00,College of Engineering,OH Water Dev Authority,Non,OH Water Dev Authority,OHIO,OHIO,,,,"200,000.00",12/22/2015,12/21/2018,Disc Theme- Energy Environ,2016,GR,7173,7173,
"Weavers, Linda",Weavers,Linda,,,No,"Evolution, Ecology, and Organismal Biology",Professor,,GRT00043752,Assessing ultrasound as a source water reservoir management strategy to control cyanobacteria blooms,"Weavers,Linda K","Bohrerova, Zuzana ; Cheng, Chin-Min","Civil, Envir & Geod Eng","Civil, Envir & Geod Eng",100.00,College of Engineering,OH Water Dev Authority,Non,OH Water Dev Authority,OHIO,OHIO,,,,"199,911.00",01/03/2017,01/02/2022,Disc Theme- Energy Environ,2017,GR,7517,7517,
"Weavers, Linda",Weavers,Linda,,,No,"Evolution, Ecology, and Organismal Biology",Professor,,GRT00051794,Ceramic water filtration membranes with built-in fouling mitigation,"Weavers,Linda K","Verweij, Hendrik","Civil, Envir & Geod Eng","Civil, Envir & Geod Eng",100.00,College of Engineering,OH Water Dev Authority,Non,OH Water Dev Authority,OHIO,OHIO,,,,"200,000.00",11/07/2018,12/31/2020,Disc Theme- Energy Environ,2019,GR,8283,8283,
"Weavers, Linda",Weavers,Linda,,,No,"Evolution, Ecology, and Organismal Biology",Professor,,GRT00056129,Developing second design standard to enable the use of innovative technology in Ohio public water systems,"Weavers,Linda K","Bohrerova, Zuzana","Civil, Envir & Geod Eng","Civil, Envir & Geod Eng",100.00,College of Engineering,OH Water Dev Authority,Non,OH Water Dev Authority,OHIO,OHIO,,,,"192,127.00",12/18/2019,12/17/2024,Disc Theme- Energy Environ; Disc Theme- Health Wellness,2020,GR,8674,8674,
"Weir, Mark",Weir,Mark,,,No,Public Health,Assistant Professor,,GRT00046210,Advancing the science of quantitative microbial risk assessment,"Weir,Mark H",,COPH -Environmental Health Sci,COPH -Environmental Health Sci,50.00,College of Public Health,NSF International,Non,NSF International,OTHR,PRVT,,,,"137,740.00",12/21/2016,12/20/2018,Disc Theme- Health Wellness,2017,GR,Agreemend dated 12/21/16,Agreement dated 12/21/16,
"Weir, Mark",Weir,Mark,,,No,Public Health,Assistant Professor,,GRT00047985,QMRA III - Quantitative microbial risk assessment interdisciplinary instructional,"Weir,Mark H",,COPH -Environmental Health Sci,COPH -Environmental Health Sci,100.00,College of Public Health,Michigan State Univ,Non,Michigan State Univ,OTHR,COLL,Nat Inst Gen Medical Scis,FED,NIH,"72,230.00",06/01/2016,05/31/2020,Disc Theme- Health Wellness,2018,GR,RC104246OSU,RC104246OSU,93.859
"Weir, Mark",Weir,Mark,,,No,Public Health,Assistant Professor,,GRT00052247,Combined surface sampling and quantitative microbial risk assessment modeling to optimize surface cleaning for targeted HAI reduction,"Weir,Mark H",,COPH -Environmental Health Sci,COPH -Environmental Health Sci,100.00,College of Public Health,Univ of Arizona,Non,Univ of Arizona,OTHR,COLL,Centers for Disease Control & Prevention,FED,CDC,"124,769.00",09/30/2018,12/31/2019,Disc Theme- Energy Environ; Disc Theme- Health Wellness,2019,CON,Agreement dated 1/17/19,Agreement dated 1/17/19,
